accelerometer_x,accelerometer_y,accelerometer_z,fall
5905,-1780,-3326,0
6047,-2164,-3316,0
6251,-2333,-3085,0
6592,-2548,-2768,0
6995,-2698,-2389,0
7300,-2707,-1984,0
7477,-2618,-1577,0
7531,-2443,-1267,0
7578,-2317,-994,0
7668,-2246,-620,0
7665,-2001,-355,0
7568,-1579,-203,0
7387,-1104,-154,0
7125,-615,-227,0
6798,-191,-352,0
6407,215,-471,0
5980,561,-567,0
5539,863,-620,0
5126,1026,-683,0
4710,1162,-772,0
4309,1383,-810,0
3934,1602,-813,0
3612,1762,-829,0
3324,1875,-850,0
3058,1952,-923,0
2816,2033,-1029,0
2634,2078,-1061,0
2492,2077,-1061,0
2398,2012,-1069,0
2339,1934,-1042,0
2290,1827,-1003,0
2243,1689,-930,0
2189,1540,-816,0
2138,1346,-640,0
2054,1138,-444,0
1942,919,-233,0
1780,746,-22,0
1607,598,161,0
1389,483,304,0
1143,361,391,0
925,247,480,0
731,107,557,0
561,-49,613,0
421,-193,671,0
311,-296,730,0
228,-344,778,0
208,-442,784,0
238,-546,749,0
297,-584,674,0
403,-598,594,0
551,-553,515,0
747,-469,451,0
1000,-352,403,0
1290,-196,359,0
1624,-5,338,0
2000,224,332,0
2395,436,319,0
2782,609,265,0
3147,671,126,0
3497,592,-115,0
3845,389,-314,0
4250,45,-392,0
4624,-278,-357,0
4935,-531,-241,0
5233,-788,-24,0
5520,-1047,212,0
5782,-1358,398,0
5905,-1699,464,0
5972,-2125,457,0
5977,-2496,422,0
5943,-2741,436,0
5896,-2877,525,0
5786,-2794,633,0
5579,-2475,765,0
5394,-2036,996,0
5278,-1661,1216,0
5225,-1361,1397,0
5214,-1215,1474,0
5350,-1189,1530,0
5450,-867,1682,0
5531,-473,1762,0
5572,-33,1777,0
5598,387,1753,0
5617,784,1708,0
5624,1172,1669,0
5621,1497,1585,0
5551,1739,1381,0
5376,1796,913,0
5020,1610,187,0
4560,1165,-653,0
4077,616,-1499,0
3591,121,-2309,0
3155,-297,-3056,0
2841,-639,-3703,0
2684,-945,-4322,0
2745,-1222,-4902,0
3129,-1486,-5319,0
3864,-1715,-5367,0
4905,-1869,-4950,0
6356,-1968,-3747,0
7956,-1937,-2184,0
9220,-1997,-1240,0
10059,-2172,-869,0
10468,-2560,-987,0
10463,-3079,-1517,0
9174,-3047,-4502,0
9030,-2445,-2293,0
8289,-1960,-2067,0
7427,-999,-1756,0
6500,-301,-1954,0
5192,830,-3229,0
5206,273,-1802,0
4994,142,-1106,0
4695,256,-605,0
4298,440,-445,0
3948,551,-397,0
3489,575,-479,0
2972,605,-591,0
2473,646,-702,0
2008,638,-786,0
1626,605,-782,0
1377,591,-701,0
1277,563,-561,0
1371,522,-368,0
1603,446,-203,0
1897,286,-121,0
2237,75,-100,0
2585,-177,-128,0
2941,-419,-161,0
3301,-608,-179,0
3629,-737,-187,0
3897,-825,-204,0
4112,-903,-228,0
4253,-998,-280,0
4328,-1109,-334,0
4347,-1245,-372,0
4291,-1362,-373,0
4195,-1509,-340,0
4047,-1678,-288,0
3838,-1803,-246,0
3572,-1853,-204,0
3263,-1854,-175,0
2923,-1813,-135,0
2572,-1777,-90,0
2239,-1734,-49,0
1882,-1651,-37,0
1522,-1536,-20,0
1184,-1393,-8,0
883,-1239,12,0
640,-1089,45,0
434,-914,74,0
283,-775,85,0
179,-679,59,0
118,-585,-3,0
78,-452,-130,0
102,-379,-284,0
219,-516,-400,0
382,-671,-544,0
605,-815,-676,0
906,-945,-746,0
1268,-1013,-778,0
1700,-1070,-747,0
2189,-1056,-577,0
2703,-958,-384,0
3211,-833,-169,0
3685,-832,-57,0
4148,-1024,-47,0
4587,-1165,78,0
4952,-1141,99,0
5169,-778,75,0
5242,-149,-31,0
5463,184,-4,0
5809,361,473,0
6185,338,789,0
6557,559,1114,0
6823,1157,1453,0
6967,1845,1693,0
6956,1974,1438,0
6732,1967,962,0
6418,2123,556,0
6145,2232,293,0
5856,2555,321,0
5477,3132,445,0
5131,3633,602,0
4812,3887,671,0
4574,3661,593,0
4235,3841,581,0
4022,3827,765,0
3835,3694,790,0
3729,3392,868,0
3694,2987,931,0
3642,2590,961,0
3632,2193,1032,0
3671,1861,1113,0
3743,1653,1216,0
3829,1471,1220,0
3975,1008,961,0
4146,373,415,0
4236,-375,-469,0
4144,-779,-1641,0
4154,-1647,-2054,0
4079,-2456,-2493,0
3846,-2696,-2907,0
3485,-2543,-3529,0
3279,-2260,-3982,0
3320,-2130,-3831,0
3413,-2143,-3868,0
3633,-1938,-3721,0
3951,-1923,-3281,0
4307,-1267,-2552,0
4726,-1205,-2230,0
5145,-1346,-2048,0
5487,-1438,-1942,0
5766,-1438,-1997,0
5987,-1488,-2137,0
6129,-1578,-2295,0
6187,-1821,-2484,0
6189,-2139,-2672,0
6142,-2348,-2794,0
6102,-2484,-2793,0
6100,-2478,-2646,0
6127,-2367,-2392,0
6212,-2222,-2085,0
6341,-2178,-1813,0
6492,-2130,-1599,0
6658,-2029,-1428,0
6826,-1851,-1297,0
6997,-1621,-1185,0
7169,-1360,-1080,0
7288,-1046,-994,0
7307,-669,-935,0
7166,-271,-908,0
6899,120,-893,0
6562,508,-848,0
6189,858,-792,0
5762,1145,-751,0
5316,1395,-735,0
4859,1609,-753,0
4444,1774,-785,0
4046,1888,-846,0
3693,1970,-920,0
3387,2008,-997,0
3142,2030,-1057,0
2939,2037,-1105,0
2771,2059,-1135,0
2622,2071,-1138,0
2501,2052,-1113,0
2408,1996,-1079,0
2331,1914,-1008,0
2258,1803,-921,0
2193,1638,-825,0
2156,1460,-697,0
2102,1263,-565,0
2015,1051,-447,0
1896,821,-368,0
1756,591,-292,0
1583,348,-229,0
1388,102,-200,0
1203,-142,-166,0
1028,-384,-139,0
871,-584,-82,0
748,-763,-8,0
649,-910,75,0
582,-994,171,0
558,-1014,265,0
591,-979,375,0
682,-899,500,0
821,-807,600,0
998,-728,677,0
1201,-667,726,0
1425,-619,723,0
1677,-596,685,0
1938,-600,625,0
2205,-579,556,0
2469,-539,482,0
2716,-475,390,0
2992,-478,321,0
3293,-571,249,0
3568,-664,162,0
3812,-710,105,0
4025,-766,83,0
4225,-862,82,0
4391,-993,102,0
4520,-1152,158,0
4585,-1331,215,0
4585,-1508,270,0
4539,-1687,283,0
4464,-1833,245,0
4415,-1958,236,0
4403,-2028,275,0
4432,-2062,351,0
4526,-2098,466,0
4685,-2116,614,0
4873,-2089,767,0
5074,-1987,894,0
5287,-1853,1004,0
5528,-1770,1061,0
5776,-1661,1123,0
6000,-1473,1177,0
6169,-1188,1162,0
6262,-869,1009,0
6259,-658,638,0
6129,-624,10,0
5871,-691,-771,0
5536,-830,-1587,0
5182,-1016,-2426,0
4922,-1231,-3212,0
4825,-1445,-3989,0
4980,-1664,-4734,0
5387,-1832,-5318,0
6004,-1931,-5582,0
6792,-1891,-5385,0
7696,-1722,-4741,0
8523,-1496,-3938,0
9163,-1330,-3163,0
9507,-1316,-2599,0
9503,-1331,-2302,0
9182,-1201,-2169,0
8643,-874,-2125,0
7964,-462,-2165,0
7290,-156,-2319,0
6628,153,-2551,0
5871,985,-2613,0
5587,1194,-1603,0
5210,1160,-1127,0
4833,1079,-568,0
4238,980,-594,0
3715,832,-388,0
3195,867,-420,0
2826,818,-426,0
2535,788,-434,0
2326,791,-366,0
2153,797,-369,0
2127,728,-359,0
2159,615,-412,0
2288,403,-470,0
2515,177,-519,0
2788,-18,-540,0
3071,-250,-548,0
3376,-540,-583,0
3668,-786,-602,0
3908,-978,-588,0
4083,-1113,-548,0
4152,-1173,-499,0
4139,-1191,-453,0
4119,-1200,-405,0
4092,-1243,-325,0
4037,-1263,-213,0
3936,-1261,-77,0
3794,-1281,51,0
3608,-1331,150,0
3388,-1372,226,0
3142,-1407,273,0
2862,-1431,296,0
2569,-1449,307,0
2269,-1465,290,0
1971,-1480,256,0
1697,-1508,223,0
1444,-1546,207,0
1194,-1557,195,0
960,-1588,172,0
736,-1611,140,0
546,-1628,95,0
414,-1644,27,0
333,-1627,-69,0
296,-1570,-188,0
331,-1495,-305,0
441,-1422,-430,0
602,-1318,-524,0
818,-1192,-560,0
1075,-1035,-538,0
1361,-816,-487,0
1702,-582,-309,0
2055,-388,-283,0
2509,-458,3,0
2920,-544,175,0
3287,-537,322,0
3581,-473,336,0
3820,-489,237,0
4032,-678,20,0
4151,-574,-111,0
3959,32,-662,0
4146,75,-335,0
4282,391,4,0
4522,582,197,0
4781,730,276,0
5021,802,284,0
5182,945,298,0
5242,1221,401,0
5274,1506,574,0
5282,1779,701,0
5292,1907,809,0
5259,1903,775,0
5213,1968,776,0
5147,2109,784,0
5097,2227,799,0
5069,2293,839,0
5011,2402,863,0
4992,2308,890,0
4944,2176,937,0
4887,2149,1125,0
4832,2162,1318,0
4789,2131,1437,0
4750,2011,1493,0
4705,1857,1505,0
4675,1718,1548,0
4647,1635,1564,0
4590,1630,1595,0
4540,1406,1469,0
4472,1055,1263,0
4399,560,965,0
4349,-27,559,0
4322,-651,51,0
4263,-1217,-505,0
4157,-1651,-1107,0
4002,-1881,-1723,0
3824,-2001,-2283,0
3672,-2114,-2762,0
3581,-2138,-3228,0
3539,-2122,-3684,0
3625,-2205,-3868,0
3784,-2208,-3891,0
3997,-2038,-3796,0
4261,-1605,-3337,0
4589,-1307,-2819,0
4905,-1230,-2613,0
5214,-1302,-2460,0
5495,-1365,-2309,0
5728,-1512,-2245,0
5883,-1693,-2263,0
5917,-1878,-2363,0
5846,-1963,-2492,0
5752,-1987,-2545,0
5680,-1953,-2518,0
5676,-1934,-2398,0
5751,-1914,-2214,0
5905,-1855,-1935,0
6096,-1835,-1673,0
6323,-1790,-1390,0
6559,-1682,-1108,0
6777,-1540,-894,0
6881,-1363,-903,0
7027,-1344,-797,0
7223,-1456,-666,0
7321,-1422,-605,0
7307,-1179,-558,0
7198,-830,-545,0
6984,-414,-549,0
6673,23,-573,0
6314,430,-599,0
5932,771,-609,0
5525,1050,-654,0
5093,1317,-687,0
4652,1567,-739,0
4233,1714,-817,0
3831,1855,-845,0
3470,1989,-874,0
3163,2089,-905,0
2924,2162,-934,0
2699,2201,-1011,0
2512,2226,-996,0
2373,2244,-974,0
2276,2254,-933,0
2193,2245,-863,0
2142,2160,-755,0
2115,1971,-634,0
2094,1763,-494,0
2101,1515,-279,0
2076,1249,-113,0
2038,1009,110,0
1971,793,340,0
1875,546,502,0
1731,319,594,0
1557,89,611,0
1381,-126,595,0
1221,-344,563,0
1068,-553,512,0
946,-721,464,0
855,-705,489,0
838,-712,520,0
889,-740,534,0
996,-738,559,0
1129,-662,585,0
1278,-567,581,0
1430,-463,540,0
1579,-361,468,0
1749,-247,389,0
1930,-107,312,0
2136,42,246,0
2347,194,183,0
2584,252,95,0
2850,211,-28,0
3150,123,-138,0
3427,59,-207,0
3704,-14,-220,0
3946,-100,-207,0
4159,-174,-133,0
4346,-251,-41,0
4507,-355,95,0
4610,-479,229,0
4642,-609,283,0
4624,-798,276,0
4617,-992,270,0
4651,-1217,276,0
4736,-1439,302,0
4863,-1659,350,0
5005,-1824,416,0
5153,-1920,519,0
5297,-1956,656,0
5431,-1916,800,0
5595,-1901,961,0
5780,-1846,1078,0
5986,-1761,1170,0
6241,-1709,1245,0
6491,-1547,1328,0
6702,-1364,1396,0
6793,-1187,1386,0
6748,-882,1365,0
6593,-563,1258,0
6306,-287,971,0
5870,-164,522,0
5335,-245,-86,0
4778,-491,-805,0
4272,-837,-1566,0
3859,-1202,-2355,0
3588,-1539,-3121,0
3447,-1773,-3869,0
3471,-1886,-4563,0
3735,-1954,-5048,0
4190,-1953,-5227,0
4805,-1968,-5153,0
5589,-1945,-4703,0
6514,-1828,-3825,0
7462,-1487,-2657,0
8228,-1195,-1884,0
8758,-1031,-1457,0
9019,-961,-1320,0
8884,-1042,-1727,0
8565,-1018,-1815,0
8015,-396,-1595,0
7340,197,-1615,0
6687,596,-1629,0
5977,796,-1723,0
5240,755,-1909,0
4654,632,-2018,0
4025,519,-2191,0
3540,620,-1757,0
3203,641,-1208,0
2881,589,-905,0
2492,577,-802,0
2094,626,-790,0
1777,680,-793,0
1611,705,-705,0
1579,777,-594,0
1651,869,-480,0
1784,887,-415,0
1955,758,-421,0
2147,494,-499,0
2372,154,-603,0
2636,-198,-697,0
2917,-510,-784,0
3208,-718,-840,0
3497,-855,-886,0
3789,-995,-909,0
4043,-1138,-933,0
4253,-1295,-938,0
4411,-1477,-935,0
4498,-1622,-888,0
4528,-1745,-802,0
4495,-1875,-702,0
4390,-1992,-612,0
4230,-2088,-517,0
3982,-2140,-511,0
3718,-2391,-631,0
3474,-2402,-184,0
3110,-2302,-134,0
2839,-2372,112,0
2526,-2377,209,0
2180,-2320,121,0
1862,-2214,83,0
1564,-2057,70,0
1271,-1516,170,0
1092,-1411,110,0
934,-1280,-42,0
843,-1359,-312,0
802,-1561,-577,0
761,-1720,-777,0
725,-1659,-827,0
733,-1379,-761,0
826,-1053,-682,0
1011,-673,-558,0
1265,-305,-435,0
1558,18,-320,0
1873,282,-180,0
2204,441,-77,0
2495,404,-67,0
2695,332,-117,0
2863,345,-141,0
3040,397,-144,0
3224,461,-157,0
3422,563,-147,0
3595,641,-236,0
3709,697,-503,0
3905,738,-456,0
4189,867,-130,0
4520,1037,227,0
4822,1124,405,0
5139,1196,537,0
5407,1246,557,0
5671,1301,600,0
5902,1309,639,0
6041,1284,610,0
6086,1307,559,0
6089,1437,640,0
6056,1684,810,0
6042,1949,989,0
6046,2067,1085,0
5989,2119,1108,0
5791,2341,1166,0
5638,2524,1222,0
5481,2635,1338,0
5306,2683,1418,0
5118,2631,1387,0
4947,2520,1328,0
4783,2383,1259,0
4623,2296,1201,0
4425,2185,1113,0
4259,1873,927,0
4097,1442,621,0
3957,898,144,0
3850,297,-467,0
3739,-253,-1160,0
3600,-782,-1901,0
3415,-1220,-2635,0
3204,-1462,-3346,0
3029,-1599,-3930,0
2994,-1874,-4224,0
3016,-1933,-4515,0
3166,-1773,-4393,0
3461,-1783,-3917,0
3838,-1440,-3475,0
4332,-799,-2552,0
4920,-805,-2055,0
5486,-988,-1746,0
5968,-1105,-1556,0
6320,-1357,-1566,0
6499,-1544,-1760,0
6490,-1731,-2068,0
6333,-1966,-2454,0
6142,-2310,-2873,0
5991,-2632,-3145,0
5941,-2933,-3316,0
5955,-3156,-3343,0
6062,-3194,-3177,0
6208,-3089,-2879,0
6462,-3012,-2513,0
6734,-2847,-2127,0
6975,-2614,-1788,0
7193,-2344,-1483,0
7430,-2199,-1207,0
7618,-1959,-984,0
7718,-1519,-793,0
7705,-992,-710,0
7573,-474,-715,0
7334,10,-760,0
7015,438,-817,0
6632,827,-890,0
6178,1243,-920,0
5665,1586,-914,0
5132,1791,-907,0
4610,1930,-898,0
4139,2013,-872,0
3695,2066,-842,0
3262,2149,-835,0
2873,2187,-851,0
2518,2280,-876,0
2215,2362,-903,0
1954,2457,-894,0
1750,2514,-918,0
1582,2465,-957,0
1452,2321,-1004,0
1334,2148,-1044,0
1235,1945,-998,0
1162,1699,-958,0
1129,1443,-860,0
1093,1205,-729,0
1052,1000,-589,0
1005,789,-438,0
953,555,-299,0
872,312,-179,0
785,94,-73,0
717,-119,43,0
667,-362,149,0
646,-609,245,0
669,-842,329,0
723,-989,386,0
806,-1043,427,0
930,-1058,483,0
1082,-1075,524,0
1263,-1119,562,0
1460,-1147,605,0
1669,-1140,625,0
1887,-1078,618,0
2137,-1003,585,0
2407,-919,507,0
2687,-835,407,0
2911,-671,262,0
3120,-551,133,0
3384,-671,27,0
3675,-838,-67,0
3995,-1009,-112,0
4349,-1226,-115,0
4697,-1537,-109,0
5004,-1825,-22,0
5234,-1978,109,0
5414,-2116,285,0
5547,-2241,429,0
5544,-2346,454,0
5401,-2427,403,0
5182,-2462,324,0
4985,-2491,268,0
4751,-2323,174,0
4649,-2256,165,0
4580,-2027,263,0
4568,-1798,358,0
4623,-1596,469,0
4731,-1456,551,0
4868,-1280,670,0
5015,-1110,795,0
5180,-947,922,0
5352,-750,1050,0
5520,-534,1163,0
5659,-269,1233,0
5783,27,1268,0
5866,337,1240,0
5863,646,1109,0
5754,935,823,0
5492,1083,316,0
5057,1019,-390,0
4550,701,-1184,0
4032,342,-1948,0
3542,58,-2630,0
3134,-189,-3267,0
2897,-411,-3826,0
2905,-623,-4397,0
3238,-900,-4951,0
3823,-1117,-5261,0
4684,-1202,-5149,0
5799,-1215,-4580,0
7147,-1224,-3439,0
8500,-1256,-2267,0
9478,-1464,-1624,0
10052,-1926,-1440,0
10269,-2567,-1578,0
10088,-3121,-1916,0
9550,-3291,-2319,0
8514,-3404,-4180,0
7710,-1691,-2780,0
6901,-812,-2213,0
5358,141,-3158,0
5339,-501,-1284,0
4990,-405,-1363,0
4764,-405,-1353,0
4474,-112,-1055,0
4201,245,-547,0
3821,591,-265,0
3386,917,-227,0
2938,1124,-396,0
2549,1255,-608,0
2229,1311,-760,0
1963,1305,-855,0
1789,1300,-879,0
1776,1220,-868,0
1916,1075,-835,0
2152,857,-803,0
2457,628,-733,0
2782,403,-650,0
3087,216,-556,0
3344,23,-485,0
3561,-206,-428,0
3712,-451,-371,0
3777,-666,-324,0
3780,-880,-287,0
3737,-1111,-283,0
3648,-1309,-272,0
3537,-1497,-212,0
3414,-1647,-113,0
3290,-1798,25,0
3136,-1942,159,0
2923,-2052,238,0
2674,-2138,304,0
2403,-2184,350,0
2142,-2233,394,0
1864,-2275,421,0
1585,-2309,441,0
1319,-2324,425,0
1085,-2297,391,0
908,-2236,346,0
769,-2096,281,0
686,-1925,181,0
676,-1738,55,0
731,-1522,-112,0
812,-1071,-256,0
1013,-837,-235,0
1228,-711,-417,0
1513,-969,-660,0
1755,-1231,-812,0
1968,-1294,-738,0
2153,-1061,-571,0
2358,-707,-464,0
2619,-451,-414,0
2962,-271,-297,0
3340,-151,-173,0
3683,-313,-172,0
3932,-390,-172,0
4097,-308,-205,0
4209,-85,-216,0
4365,-29,-163,0
4555,45,-51,0
4753,270,190,0
4947,510,441,0
5159,698,684,0
5347,912,930,0
5508,957,1141,0
5613,925,1212,0
5643,979,1268,0
5616,1073,1322,0
5553,1168,1290,0
5472,1152,1047,0
5444,1400,1331,0
5314,1753,1381,0
5169,2023,1340,0
5021,2143,1166,0
4857,2296,1048,0
4685,2431,1070,0
4478,2493,1050,0
4292,2511,1048,0
4134,2456,1000,0
4003,2316,956,0
3912,2143,936,0
3840,1931,932,0
3804,1647,909,0
3763,1401,870,0
3718,1258,824,0
3741,934,638,0
3823,366,280,0
3850,-226,-258,0
3833,-723,-833,0
3733,-1088,-1460,0
3587,-1340,-2077,0
3423,-1502,-2575,0
3262,-1638,-3051,0
3147,-1700,-3420,0
3192,-1746,-3605,0
3392,-1632,-3682,0
3687,-1484,-3553,0
4048,-1260,-3347,0
4470,-939,-2921,0
4970,-891,-2580,0
5500,-723,-2182,0
5985,-784,-1920,0
6387,-850,-1764,0
6697,-964,-1773,0
6843,-1074,-1877,0
6797,-1256,-2097,0
6646,-1613,-2416,0
6481,-1923,-2607,0
6365,-2116,-2640,0
6326,-2228,-2573,0
6359,-2230,-2409,0
6435,-2158,-2181,0
6514,-1982,-1971,0
6602,-1817,-1790,0
6772,-1813,-1500,0
6970,-1784,-1171,0
7125,-1586,-909,0
7199,-1279,-735,0
7203,-946,-675,0
7147,-593,-668,0
7046,-238,-672,0
6876,172,-643,0
6608,568,-600,0
6255,920,-533,0
5845,1215,-460,0
5410,1461,-384,0
4970,1612,-374,0
4544,1721,-403,0
4156,1809,-451,0
3765,1956,-522,0
3445,2092,-585,0
3197,2219,-670,0
3024,2235,-799,0
2869,2319,-907,0
2746,2424,-1024,0
2667,2489,-1083,0
2622,2470,-1158,0
2597,2426,-1165,0
2600,2289,-1137,0
2572,2116,-1084,0
2532,1971,-980,0
2480,1745,-872,0
2431,1487,-674,0
2400,1219,-432,0
2345,907,-220,0
2245,565,-116,0
2101,278,-65,0
1945,0,-44,0
1791,-313,-52,0
1648,-640,-69,0
1499,-896,-94,0
1363,-1069,-98,0
1279,-1241,-60,0
1258,-1432,5,0
1272,-1550,107,0
1309,-1541,244,0
1365,-1433,410,0
1434,-1268,561,0
1524,-1107,671,0
1657,-996,724,0
1814,-902,723,0
1983,-820,666,0
2165,-764,577,0
2351,-722,454,0
2525,-668,323,0
2690,-589,190,0
2863,-541,77,0
3068,-547,-5,0
3297,-609,-49,0
3526,-644,-57,0
3735,-625,-20,0
3912,-573,69,0
4046,-516,190,0
4127,-482,283,0
4152,-508,334,0
4129,-592,302,0
4047,-745,177,0
3946,-938,61,0
3873,-1046,-6,0
3876,-1091,-25,0
3929,-1140,-36,0
4013,-1171,-23,0
4117,-1208,13,0
4242,-1236,100,0
4380,-1247,245,0
4530,-1231,433,0
4699,-1189,635,0
4879,-1117,830,0
5071,-1014,1020,0
5274,-906,1169,0
5450,-768,1262,0
5602,-624,1293,0
5704,-482,1199,0
5744,-373,942,0
5724,-334,538,0
5602,-360,-11,0
5386,-452,-695,0
5102,-636,-1457,0
4898,-868,-2189,0
4832,-1067,-2895,0
4940,-1230,-3522,0
5211,-1302,-4077,0
5629,-1223,-4471,0
6168,-1155,-4628,0
6781,-1124,-4570,0
7411,-1134,-4367,0
7979,-1152,-4036,0
8404,-1153,-3639,0
8577,-1128,-3423,0
8568,-809,-2922,0
8302,-345,-2462,0
7884,141,-2231,0
7447,422,-2237,0
6841,715,-2571,0
6351,1085,-2255,0
6100,1165,-1839,0
5860,1265,-1344,0
5489,1396,-971,0
5041,1391,-853,0
4523,1379,-907,0
4007,1362,-1000,0
3444,1441,-1278,0
3081,1431,-1161,0
2787,1493,-1096,0
2570,1653,-1182,0
2429,1823,-1356,0
2356,1945,-1509,0
2321,1998,-1620,0
2368,1902,-1663,0
2517,1608,-1632,0
2727,1230,-1539,0
2982,867,-1389,0
3239,557,-1231,0
3486,246,-1091,0
3786,-113,-976,0
4043,-412,-906,0
4281,-673,-876,0
4505,-902,-861,0
4712,-1134,-825,0
4838,-1356,-811,0
4939,-1584,-767,0
5004,-1845,-708,0
5029,-2088,-604,0
4949,-2262,-492,0
4748,-2385,-424,0
4440,-2453,-365,0
4039,-2445,-295,0
3626,-2445,-218,0
3191,-2458,-126,0
2745,-2476,-55,0
2299,-2498,-6,0
1885,-2516,32,0
1485,-2515,46,0
1056,-2391,-83,0
737,-2292,-54,0
555,-2364,140,0
372,-2400,94,0
185,-2285,-8,0
27,-2048,-159,0
-89,-1748,-507,0
-30,-1504,-596,0
131,-1134,-606,0
379,-605,-433,0
702,-197,-297,0
1065,-85,-426,0
1457,-242,-605,0
1811,-379,-674,0
2130,-399,-688,0
2419,-361,-691,0
2691,-326,-686,0
2932,-367,-665,0
3081,-301,-655,0
3182,-109,-675,0
3297,153,-651,0
3441,416,-626,0
3560,694,-686,0
3770,798,-625,0
3928,926,-591,0
4128,967,-455,0
4399,988,-320,0
4747,934,-136,0
5029,943,-15,0
5205,1007,122,0
5338,1009,116,0
5482,975,95,0
5647,877,125,0
5748,901,136,0
5842,941,150,0
5911,983,123,0
5965,1077,236,0
5959,1179,255,0
5887,1271,154,0
5800,1338,127,0
5663,1484,87,0
5557,1603,222,0
5443,1736,389,0
5333,1848,526,0
5237,1973,696,0
5189,1924,822,0
5174,1787,925,0
5157,1657,1006,0
5126,1506,1075,0
5088,1433,1178,0
5077,1454,1318,0
5039,1275,1298,0
4974,1027,1217,0
4886,743,1011,0
4785,401,648,0
4653,19,94,0
4504,-327,-634,0
4310,-573,-1466,0
4073,-751,-2313,0
3805,-880,-3124,0
3548,-902,-3809,0
3321,-965,-4430,0
3141,-986,-4656,0
3022,-975,-4666,0
3006,-911,-4509,0
3146,-849,-4133,0
3408,-811,-3652,0
3750,-760,-3143,0
4128,-643,-2613,0
4540,-522,-2099,0
4977,-346,-1636,0
5388,-265,-1307,0
5695,-362,-1284,0
5872,-690,-1465,0
5841,-1132,-1780,0
5743,-1535,-1957,0
5675,-1898,-2055,0
5667,-2221,-2076,0
5684,-2433,-2026,0
5707,-2503,-1938,0
5774,-2491,-1763,0
5879,-2390,-1570,0
6012,-2272,-1403,0
6084,-2107,-1405,0
6226,-1859,-1214,0
6242,-1404,-1169,0
6121,-653,-1380,0
6321,-539,-1136,0
6588,-448,-805,0
6750,-72,-525,0
6738,425,-417,0
6520,975,-483,0
6174,1444,-624,0
5785,1776,-761,0
5398,1986,-864,0
5010,2032,-989,0
4618,2032,-1077,0
4215,2015,-1174,0
3822,1925,-1270,0
3426,1835,-1335,0
3071,1724,-1358,0
2737,1598,-1400,0
2423,1498,-1420,0
2163,1402,-1367,0
1956,1275,-1314,0
1800,1153,-1210,0
1686,1006,-1083,0
1575,855,-964,0
1481,704,-839,0
1399,540,-723,0
1313,357,-623,0
1238,179,-507,0
1190,19,-379,0
1160,-140,-261,0
1146,-308,-152,0
1159,-461,-69,0
1187,-550,-30,0
1248,-564,-22,0
1361,-550,-21,0
1530,-530,-9,0
1714,-517,-3,0
1867,-487,-29,0
2013,-462,-74,0
2163,-469,-134,0
2314,-519,-221,0
2489,-646,-328,0
2686,-819,-448,0
2914,-1021,-581,0
3140,-1216,-718,0
3354,-1352,-850,0
3580,-1514,-939,0
3835,-1657,-933,0
4122,-1726,-826,0
4402,-1725,-664,0
4659,-1739,-466,0
4883,-1775,-291,0
5096,-1889,-108,0
5211,-1941,51,0
5268,-2020,221,0
5186,-1954,258,0
5132,-2167,257,0
5010,-2329,285,0
4787,-2283,349,0
4557,-2227,377,0
4292,-2058,395,0
4061,-1917,405,0
3877,-1766,425,0
3729,-1631,423,0
3626,-1386,464,0
3621,-1226,480,0
3650,-1034,505,0
3710,-768,566,0
3814,-475,650,0
3947,-187,740,0
4106,37,807,0
4290,243,868,0
4493,460,917,0
4712,695,946,0
4934,931,951,0
5163,1147,890,0
5360,1298,706,0
5510,1281,308,0
5534,1206,-252,0
5480,1094,-893,0
5389,974,-1507,0
5233,887,-2081,0
5047,835,-2667,0
4925,801,-3248,0
4915,726,-3773,0
5076,625,-4165,0
5453,466,-4278,0
5946,257,-4144,0
6419,9,-3818,0
6815,-301,-3357,0
7075,-649,-2898,0
7165,-999,-2504,0
7142,-1280,-2185,0
7034,-1519,-2010,0
6860,-1703,-1952,0
6648,-1821,-1899,0
6355,-1876,-1888,0
6034,-1795,-1856,0
5831,-1689,-1700,0
5167,-1086,-2435,0
5395,-1928,-771,0
4985,-1357,-821,0
4828,-1088,-300,0
4639,-991,36,0
4462,-905,245,0
4175,-631,300,0
3813,-265,172,0
3460,142,-26,0
3130,526,-316,0
2853,829,-629,0
2673,1079,-879,0
2575,1245,-1063,0
2538,1318,-1190,0
2617,1260,-1258,0
2792,1081,-1305,0
3053,858,-1301,0
3390,659,-1232,0
3752,485,-1124,0
4020,308,-1046,0
4253,212,-959,0
4399,113,-927,0
4461,13,-944,0
4507,-117,-969,0
4578,-261,-934,0
4719,-433,-808,0
4833,-603,-648,0
4842,-749,-505,0
4724,-895,-387,0
4479,-1055,-310,0
4144,-1221,-252,0
3752,-1419,-215,0
3331,-1601,-158,0
2896,-1753,-91,0
2467,-1847,-21,0
2054,-1901,61,0
1660,-1889,121,0
1299,-1880,167,0
958,-1910,155,0
659,-1927,126,0
411,-1904,69,0
223,-1833,17,0
93,-1716,-23,0
41,-1564,-70,0
72,-1372,-101,0
183,-1132,-120,0
371,-855,-130,0
644,-585,-143,0
981,-355,-159,0
1336,-148,-196,0
1691,100,-287,0
2036,411,-228,0
2494,278,-234,0
2943,-3,-345,0
3337,-247,-386,0
3653,-427,-423,0
3888,-481,-464,0
4110,-377,-456,0
4322,-174,-407,0
4529,56,-353,0
4718,255,-316,0
